addition,100000,14956
addition,100000,14818
addition,100000,14755
addition,100000,15094
addition,100000,15248
addition,100000,14994
addition,100000,14988
addition,100000,15197
addition,100000,15004
addition,100000,15052
substraction,100000,14267
substraction,100000,14612
substraction,100000,14587
substraction,100000,14634
substraction,100000,14578
substraction,100000,14602
substraction,100000,14615
substraction,100000,14547
substraction,100000,14569
substraction,100000,15862
multiplication,100000,14721
multiplication,100000,14941
multiplication,100000,15234
multiplication,100000,15607
multiplication,100000,15275
multiplication,100000,14974
multiplication,100000,16403
multiplication,100000,14900
multiplication,100000,14775
multiplication,100000,14952
division,100000,14913
division,100000,16950
division,100000,15379
division,100000,15026
division,100000,14865
division,100000,14908
division,100000,14975
division,100000,14995
division,100000,15010
division,100000,14989
smaller than,100000,13046
smaller than,100000,13262
smaller than,100000,13281
smaller than,100000,13214
smaller than,100000,13201
smaller than,100000,13257
smaller than,100000,13245
smaller than,100000,13244
smaller than,100000,13219
smaller than,100000,13447
greater than,100000,13299
greater than,100000,13067
greater than,100000,13041
greater than,100000,13073
greater than,100000,13066
greater than,100000,13144
greater than,100000,13157
greater than,100000,13143
greater than,100000,13149
greater than,100000,13158
equals,100000,12407
equals,100000,12993
equals,100000,12997
equals,100000,13018
equals,100000,13023
equals,100000,13193
equals,100000,13525
equals,100000,13625
equals,100000,13631
equals,100000,13618
not equals,100000,12548
not equals,100000,12591
not equals,100000,10050
not equals,100000,7640
not equals,100000,7665
not equals,100000,7660
not equals,100000,7707
not equals,100000,7652
not equals,100000,7709
not equals,100000,7795
isPrime,100000,20962
isPrime,100000,21097
isPrime,100000,21798
isPrime,100000,21727
isPrime,100000,21622
isPrime,100000,21525
isPrime,100000,21597
isPrime,100000,21584
isPrime,100000,21668
isPrime,100000,22046
sin,100000,19543
sin,100000,19721
sin,100000,20807
sin,100000,20226
sin,100000,19177
sin,100000,19316
sin,100000,19133
sin,100000,18971
sin,100000,19183
sin,100000,18993
tan,100000,19163
tan,100000,19270
tan,100000,19257
tan,100000,19193
tan,100000,19119
tan,100000,18691
tan,100000,18994
tan,100000,19368
tan,100000,20818
tan,100000,18977
rand,100000,69086
rand,100000,65972
rand,100000,65339
rand,100000,65274
rand,100000,65174
rand,100000,65197
rand,100000,67145
rand,100000,66433
rand,100000,66247
rand,100000,66200
fib,100000,49011
fib,100000,48624
fib,100000,48589
fib,100000,48473
fib,100000,48430
fib,100000,48524
fib,100000,50851
fib,100000,49227
fib,100000,49350
fib,100000,49643
pow,100000,30914
pow,100000,31520
pow,100000,30901
pow,100000,30328
pow,100000,30169
pow,100000,33528
pow,100000,30605
pow,100000,30492
pow,100000,30409
pow,100000,30755
len,100000,19597
len,100000,19495
len,100000,19381
len,100000,19169
len,100000,19382
len,100000,19456
len,100000,21848
len,100000,19691
len,100000,19591
len,100000,19653
sqrt,100000,17346
sqrt,100000,17269
sqrt,100000,17243
sqrt,100000,17559
sqrt,100000,17154
sqrt,100000,17199
sqrt,100000,17256
sqrt,100000,17375
sqrt,100000,17361
sqrt,100000,17345
concat,100000,20170
concat,100000,21842
concat,100000,20691
concat,100000,22616
concat,100000,22952
concat,100000,24905
concat,100000,19888
concat,100000,19970
concat,100000,20253
concat,100000,21605
addition,100000,8879
addition,100000,9037
addition,100000,9049
addition,100000,9550
addition,100000,10823
addition,100000,9139
addition,100000,9224
addition,100000,9205
addition,100000,9093
addition,100000,9029
substraction,100000,9024
substraction,100000,9056
substraction,100000,8998
substraction,100000,8952
substraction,100000,8972
substraction,100000,8996
substraction,100000,9013
substraction,100000,9151
substraction,100000,9089
substraction,100000,9574
multiplication,100000,8943
multiplication,100000,9115
multiplication,100000,9002
multiplication,100000,9006
multiplication,100000,9070
multiplication,100000,9011
multiplication,100000,9004
multiplication,100000,9035
multiplication,100000,9057
multiplication,100000,9652
division,100000,9393
division,100000,9656
division,100000,9679
division,100000,9662
division,100000,11031
division,100000,11661
division,100000,9136
division,100000,9060
division,100000,9041
division,100000,9062
smaller than,100000,8083
smaller than,100000,8288
smaller than,100000,8548
smaller than,100000,8043
smaller than,100000,8060
smaller than,100000,8061
smaller than,100000,8068
smaller than,100000,8087
smaller than,100000,8079
smaller than,100000,8093
greater than,100000,8453
greater than,100000,8035
greater than,100000,8199
greater than,100000,8434
greater than,100000,9026
greater than,100000,8208
greater than,100000,8251
greater than,100000,8206
greater than,100000,8247
greater than,100000,8202
equals,100000,8173
equals,100000,7826
equals,100000,7775
equals,100000,7805
equals,100000,7801
equals,100000,7798
equals,100000,7757
equals,100000,7973
equals,100000,7978
equals,100000,7988
not equals,100000,7636
not equals,100000,7771
not equals,100000,7641
not equals,100000,7656
not equals,100000,7687
not equals,100000,7674
not equals,100000,7708
not equals,100000,7657
not equals,100000,7716
not equals,100000,7715
isPrime,100000,21153
isPrime,100000,22155
isPrime,100000,21486
isPrime,100000,20769
isPrime,100000,20823
isPrime,100000,20804
isPrime,100000,21469
isPrime,100000,21630
isPrime,100000,22132
isPrime,100000,21529
sin,100000,19562
sin,100000,19266
sin,100000,19134
sin,100000,19234
sin,100000,19365
sin,100000,19346
sin,100000,20082
sin,100000,19948
sin,100000,19010
sin,100000,19063
tan,100000,21308
tan,100000,19060
tan,100000,19386
tan,100000,18973
tan,100000,19066
tan,100000,19231
tan,100000,18668
tan,100000,18935
tan,100000,19141
tan,100000,19160
rand,100000,65978
rand,100000,65774
rand,100000,67209
rand,100000,65660
rand,100000,66098
rand,100000,68075
rand,100000,67977
rand,100000,68557
rand,100000,66299
rand,100000,65850
fib,100000,48455
fib,100000,48371
fib,100000,48423
fib,100000,48425
fib,100000,48488
fib,100000,48544
fib,100000,48554
fib,100000,48616
fib,100000,48642
fib,100000,48624
pow,100000,30500
pow,100000,30820
pow,100000,32278
pow,100000,32637
pow,100000,34248
pow,100000,30549
pow,100000,30745
pow,100000,30484
pow,100000,30789
pow,100000,31384
len,100000,19833
len,100000,20780
len,100000,19793
len,100000,19178
len,100000,19228
len,100000,19280
len,100000,19342
len,100000,19396
len,100000,19851
len,100000,20284
sqrt,100000,17201
sqrt,100000,17456
sqrt,100000,18524
sqrt,100000,17296
sqrt,100000,17492
sqrt,100000,17383
sqrt,100000,17431
sqrt,100000,17929
sqrt,100000,17384
sqrt,100000,17822
concat,100000,20263
concat,100000,20307
concat,100000,23375
concat,100000,19772
concat,100000,20001
concat,100000,21794
concat,100000,22551
concat,100000,22569
concat,100000,20335
concat,100000,20540
addition,100000,10396
addition,100000,10454
addition,100000,8986
addition,100000,8990
addition,100000,8985
addition,100000,9635
addition,100000,9585
addition,100000,9650
addition,100000,9629
addition,100000,9618
substraction,100000,8730
substraction,100000,8917
substraction,100000,8912
substraction,100000,8901
substraction,100000,8938
substraction,100000,8922
substraction,100000,8962
substraction,100000,8967
substraction,100000,8926
substraction,100000,8953
multiplication,100000,8905
multiplication,100000,9029
multiplication,100000,9049
multiplication,100000,9089
multiplication,100000,9051
multiplication,100000,9342
multiplication,100000,9590
multiplication,100000,9657
multiplication,100000,9509
multiplication,100000,9227
division,100000,9092
division,100000,9271
division,100000,9329
division,100000,9368
division,100000,9387
division,100000,9329
division,100000,9749
division,100000,10043
division,100000,9973
division,100000,9899
smaller than,100000,7944
smaller than,100000,8065
smaller than,100000,8109
smaller than,100000,8071
smaller than,100000,8051
smaller than,100000,8029
smaller than,100000,8069
smaller than,100000,8085
smaller than,100000,8142
smaller than,100000,8138
greater than,100000,7927
greater than,100000,8265
greater than,100000,8436
greater than,100000,9460
greater than,100000,8294
greater than,100000,8265
greater than,100000,8262
greater than,100000,8229
greater than,100000,8338
greater than,100000,8609
equals,100000,7773
equals,100000,7919
equals,100000,7738
equals,100000,7829
equals,100000,7845
equals,100000,7734
equals,100000,7788
equals,100000,7740
equals,100000,7815
equals,100000,7750
not equals,100000,7641
not equals,100000,7781
not equals,100000,7649
not equals,100000,7634
not equals,100000,7658
not equals,100000,7676
not equals,100000,7675
not equals,100000,7754
not equals,100000,7705
not equals,100000,7676
isPrime,100000,20219
isPrime,100000,20186
isPrime,100000,21374
isPrime,100000,20375
isPrime,100000,20079
isPrime,100000,20001
isPrime,100000,19976
isPrime,100000,19983
isPrime,100000,19930
isPrime,100000,19996
sin,100000,18793
sin,100000,18423
sin,100000,18478
sin,100000,18408
sin,100000,18377
sin,100000,18432
sin,100000,18354
sin,100000,20178
sin,100000,18587
sin,100000,18489
tan,100000,19266
tan,100000,20071
tan,100000,18222
tan,100000,18802
tan,100000,18338
tan,100000,18377
tan,100000,18287
tan,100000,18574
tan,100000,18213
tan,100000,18213
rand,100000,65191
rand,100000,65352
rand,100000,66661
rand,100000,65376
rand,100000,65396
rand,100000,65222
rand,100000,66201
rand,100000,68369
rand,100000,65844
rand,100000,65923
fib,100000,47605
fib,100000,47580
fib,100000,47682
fib,100000,47752
fib,100000,47832
fib,100000,47621
fib,100000,47649
fib,100000,47694
fib,100000,47463
fib,100000,47490
pow,100000,28969
pow,100000,28817
pow,100000,29073
pow,100000,29008
pow,100000,30561
pow,100000,33489
pow,100000,29088
pow,100000,29065
pow,100000,29125
pow,100000,29284
len,100000,19192
len,100000,18927
len,100000,19034
len,100000,18862
len,100000,22011
len,100000,19300
len,100000,19073
len,100000,19049
len,100000,18972
len,100000,19167
sqrt,100000,15791
sqrt,100000,16208
sqrt,100000,16804
sqrt,100000,16226
sqrt,100000,16237
sqrt,100000,16241
sqrt,100000,16266
sqrt,100000,16231
sqrt,100000,16237
sqrt,100000,18665
concat,100000,22891
concat,100000,27043
concat,100000,21725
concat,100000,21724
concat,100000,21780
concat,100000,21788
concat,100000,24814
concat,100000,21862
concat,100000,21795
concat,100000,21827
addition,100000,9255
addition,100000,9133
addition,100000,10142
addition,100000,8992
addition,100000,8983
addition,100000,9028
addition,100000,9014
addition,100000,8989
addition,100000,9021
addition,100000,9013
substraction,100000,8750
substraction,100000,8930
substraction,100000,8945
substraction,100000,8933
substraction,100000,8947
substraction,100000,8942
substraction,100000,8904
substraction,100000,8945
substraction,100000,8925
substraction,100000,8915
multiplication,100000,9189
multiplication,100000,10095
multiplication,100000,9165
multiplication,100000,9015
multiplication,100000,9020
multiplication,100000,9033
multiplication,100000,8988
multiplication,100000,9080
multiplication,100000,9366
multiplication,100000,9622
division,100000,9126
division,100000,9209
division,100000,9257
division,100000,9226
division,100000,9298
division,100000,9349
division,100000,9388
division,100000,9313
division,100000,9332
division,100000,9332
smaller than,100000,8755
smaller than,100000,8136
smaller than,100000,8629
smaller than,100000,8599
smaller than,100000,8146
smaller than,100000,8109
smaller than,100000,8134
smaller than,100000,8091
smaller than,100000,8088
smaller than,100000,8072
greater than,100000,8050
greater than,100000,8006
greater than,100000,8030
greater than,100000,8033
greater than,100000,7964
greater than,100000,8024
greater than,100000,8049
greater than,100000,7993
greater than,100000,7996
greater than,100000,8019
equals,100000,8248
equals,100000,8375
equals,100000,7990
equals,100000,7960
equals,100000,7876
equals,100000,7995
equals,100000,7952
equals,100000,7976
equals,100000,7922
equals,100000,7923
not equals,100000,7812
not equals,100000,7737
not equals,100000,7857
not equals,100000,7779
not equals,100000,7761
not equals,100000,7775
not equals,100000,7772
not equals,100000,7816
not equals,100000,7757
not equals,100000,7793
isPrime,100000,19815
isPrime,100000,20312
isPrime,100000,20268
isPrime,100000,21405
isPrime,100000,21506
isPrime,100000,20198
isPrime,100000,20055
isPrime,100000,20057
isPrime,100000,20056
isPrime,100000,20112
sin,100000,19245
sin,100000,18727
sin,100000,18733
sin,100000,18741
sin,100000,19078
sin,100000,18764
sin,100000,18842
sin,100000,18780
sin,100000,18984
sin,100000,19108
tan,100000,18485
tan,100000,17976
tan,100000,17961
tan,100000,18079
tan,100000,18063
tan,100000,18246
tan,100000,18811
tan,100000,18797
tan,100000,19783
tan,100000,17961
rand,100000,71296
rand,100000,65654
rand,100000,65532
rand,100000,65953
rand,100000,66283
rand,100000,65897
rand,100000,67246
rand,100000,65652
rand,100000,65869
rand,100000,66435
fib,100000,47634
fib,100000,47927
fib,100000,47780
fib,100000,47751
fib,100000,47879
fib,100000,47905
fib,100000,47824
fib,100000,49455
fib,100000,47569
fib,100000,47509
pow,100000,28834
pow,100000,28950
pow,100000,29126
pow,100000,29000
pow,100000,28980
pow,100000,29534
pow,100000,33291
pow,100000,29015
pow,100000,29164
pow,100000,29024
len,100000,19659
len,100000,19276
len,100000,19113
len,100000,19116
len,100000,19144
len,100000,19157
len,100000,19191
len,100000,19628
len,100000,19108
len,100000,22339
sqrt,100000,16277
sqrt,100000,16613
sqrt,100000,18234
sqrt,100000,16337
sqrt,100000,16052
sqrt,100000,16031
sqrt,100000,16114
sqrt,100000,16128
sqrt,100000,16105
sqrt,100000,16097
concat,100000,21905
concat,100000,21795
concat,100000,22170
concat,100000,24141
concat,100000,21858
concat,100000,21860
concat,100000,22513
concat,100000,25123
concat,100000,22000
concat,100000,21938
addition,100000,9189
addition,100000,9809
addition,100000,9682
addition,100000,9874
addition,100000,9930
addition,100000,9918
addition,100000,9939
addition,100000,9950
addition,100000,9943
addition,100000,9950
substraction,100000,8816
substraction,100000,8926
substraction,100000,10368
substraction,100000,9366
substraction,100000,9275
substraction,100000,9215
substraction,100000,9226
substraction,100000,9554
substraction,100000,9904
substraction,100000,9909
multiplication,100000,9257
multiplication,100000,9196
multiplication,100000,9185
multiplication,100000,9219
multiplication,100000,9145
multiplication,100000,9208
multiplication,100000,9204
multiplication,100000,9159
multiplication,100000,9187
multiplication,100000,9154
division,100000,9137
division,100000,9395
division,100000,9341
division,100000,9399
division,100000,10747
division,100000,9881
division,100000,9438
division,100000,9376
division,100000,9387
division,100000,9300
smaller than,100000,8594
smaller than,100000,8135
smaller than,100000,8050
smaller than,100000,8131
smaller than,100000,8105
smaller than,100000,8092
smaller than,100000,8126
smaller than,100000,8068
smaller than,100000,8098
smaller than,100000,8099
greater than,100000,8062
greater than,100000,8435
greater than,100000,8369
greater than,100000,8355
greater than,100000,8388
greater than,100000,8349
greater than,100000,8426
greater than,100000,8398
greater than,100000,8424
greater than,100000,8362
equals,100000,7867
equals,100000,8027
equals,100000,7989
equals,100000,7878
equals,100000,7898
equals,100000,7853
equals,100000,7823
equals,100000,7893
equals,100000,7848
equals,100000,7837
not equals,100000,8072
not equals,100000,9457
not equals,100000,7796
not equals,100000,7822
not equals,100000,7805
not equals,100000,7866
not equals,100000,7921
not equals,100000,7887
not equals,100000,7885
not equals,100000,7856
isPrime,100000,20952
isPrime,100000,21196
isPrime,100000,21213
isPrime,100000,21168
isPrime,100000,21183
isPrime,100000,21182
isPrime,100000,21197
isPrime,100000,21153
isPrime,100000,21236
isPrime,100000,21251
sin,100000,19190
sin,100000,19193
sin,100000,19050
sin,100000,21384
sin,100000,19159
sin,100000,19324
sin,100000,19260
sin,100000,19289
sin,100000,19378
sin,100000,19358
tan,100000,18878
tan,100000,19314
tan,100000,19393
tan,100000,19407
tan,100000,19369
tan,100000,19375
tan,100000,19498
tan,100000,19474
tan,100000,19474
tan,100000,19491
rand,100000,65924
rand,100000,65444
rand,100000,65239
rand,100000,67224
rand,100000,65050
rand,100000,65186
rand,100000,65246
rand,100000,65657
rand,100000,68721
rand,100000,65533
fib,100000,48363
fib,100000,50919
fib,100000,48278
fib,100000,48197
fib,100000,48127
fib,100000,48165
fib,100000,48245
fib,100000,48222
fib,100000,48230
fib,100000,48368
pow,100000,29493
pow,100000,32232
pow,100000,29414
pow,100000,29461
pow,100000,29456
pow,100000,30864
pow,100000,31173
pow,100000,31156
pow,100000,31477
pow,100000,37297
len,100000,19465
len,100000,19576
len,100000,19547
len,100000,20796
len,100000,19588
len,100000,19522
len,100000,19471
len,100000,19478
len,100000,19540
len,100000,19532
sqrt,100000,17002
sqrt,100000,16944
sqrt,100000,16979
sqrt,100000,16950
sqrt,100000,16951
sqrt,100000,16951
sqrt,100000,16898
sqrt,100000,18623
sqrt,100000,17008
sqrt,100000,16990
concat,100000,24334
concat,100000,20164
concat,100000,20217
concat,100000,20270
concat,100000,20304
concat,100000,23169
concat,100000,20126
concat,100000,20233
concat,100000,20223
concat,100000,21893
addition,100000,9391
addition,100000,9337
addition,100000,9369
addition,100000,9587
addition,100000,9722
addition,100000,9155
addition,100000,9010
addition,100000,8988
addition,100000,9018
addition,100000,9002
substraction,100000,9013
substraction,100000,9185
substraction,100000,9139
substraction,100000,9151
substraction,100000,9101
substraction,100000,9112
substraction,100000,9112
substraction,100000,9091
substraction,100000,9096
substraction,100000,9114
multiplication,100000,9194
multiplication,100000,9220
multiplication,100000,9321
multiplication,100000,9158
multiplication,100000,9432
multiplication,100000,9927
multiplication,100000,9236
multiplication,100000,9240
multiplication,100000,9236
multiplication,100000,9308
division,100000,9225
division,100000,9308
division,100000,9275
division,100000,9343
division,100000,9318
division,100000,9286
division,100000,9345
division,100000,9302
division,100000,9312
division,100000,9300
smaller than,100000,8160
smaller than,100000,8360
smaller than,100000,8237
smaller than,100000,8139
smaller than,100000,8237
smaller than,100000,8148
smaller than,100000,8184
smaller than,100000,8217
smaller than,100000,8286
smaller than,100000,8225
greater than,100000,8166
greater than,100000,9059
greater than,100000,7978
greater than,100000,8118
greater than,100000,8128
greater than,100000,8158
greater than,100000,8154
greater than,100000,8113
greater than,100000,8396
greater than,100000,8499
equals,100000,7822
equals,100000,8004
equals,100000,8040
equals,100000,8044
equals,100000,8048
equals,100000,8073
equals,100000,8082
equals,100000,8069
equals,100000,8064
equals,100000,8070
not equals,100000,7787
not equals,100000,7823
not equals,100000,7821
not equals,100000,7853
not equals,100000,7860
not equals,100000,7838
not equals,100000,7861
not equals,100000,7837
not equals,100000,7805
not equals,100000,7811
isPrime,100000,21227
isPrime,100000,21020
isPrime,100000,21016
isPrime,100000,23632
isPrime,100000,21604
isPrime,100000,21276
isPrime,100000,21142
isPrime,100000,21150
isPrime,100000,21027
isPrime,100000,21460
sin,100000,18851
sin,100000,18970
sin,100000,19017
sin,100000,18887
sin,100000,18875
sin,100000,18908
sin,100000,18923
sin,100000,18927
sin,100000,18933
sin,100000,19024
tan,100000,18959
tan,100000,19228
tan,100000,19125
tan,100000,19164
tan,100000,19229
tan,100000,19415
tan,100000,20241
tan,100000,20252
tan,100000,20259
tan,100000,20248
rand,100000,65667
rand,100000,65269
rand,100000,68202
rand,100000,65800
rand,100000,65035
rand,100000,65073
rand,100000,66824
rand,100000,68020
rand,100000,68781
rand,100000,64894
fib,100000,49618
fib,100000,48380
fib,100000,48287
fib,100000,48226
fib,100000,48086
fib,100000,48149
fib,100000,48261
fib,100000,48184
fib,100000,48232
fib,100000,48326
pow,100000,29601
pow,100000,31318
pow,100000,29373
pow,100000,30036
pow,100000,31107
pow,100000,31594
pow,100000,31294
pow,100000,31468
pow,100000,33719
pow,100000,29411
len,100000,19550
len,100000,19452
len,100000,21187
len,100000,19251
len,100000,19446
len,100000,19433
len,100000,19553
len,100000,19473
len,100000,19479
len,100000,19389
sqrt,100000,17586
sqrt,100000,17489
sqrt,100000,17333
sqrt,100000,18353
sqrt,100000,17268
sqrt,100000,16979
sqrt,100000,16984
sqrt,100000,17051
sqrt,100000,17082
sqrt,100000,17372
concat,100000,19766
concat,100000,20122
concat,100000,20339
concat,100000,22991
concat,100000,20414
concat,100000,20541
concat,100000,20520
concat,100000,22418
concat,100000,22371
concat,100000,20589
addition,100000,10441
addition,100000,8979
addition,100000,9016
addition,100000,9708
addition,100000,9744
addition,100000,9503
addition,100000,9150
addition,100000,9529
addition,100000,9626
addition,100000,9631
substraction,100000,9123
substraction,100000,9154
substraction,100000,9084
substraction,100000,9067
substraction,100000,9095
substraction,100000,9052
substraction,100000,9080
substraction,100000,9141
substraction,100000,9132
substraction,100000,10063
multiplication,100000,9819
multiplication,100000,9838
multiplication,100000,9873
multiplication,100000,9826
multiplication,100000,11507
multiplication,100000,9203
multiplication,100000,9316
multiplication,100000,9241
multiplication,100000,9179
multiplication,100000,9203
division,100000,9158
division,100000,9305
division,100000,9313
division,100000,9379
division,100000,9265
division,100000,9327
division,100000,9276
division,100000,9266
division,100000,9313
division,100000,9331
smaller than,100000,8083
smaller than,100000,8132
smaller than,100000,8256
smaller than,100000,8220
smaller than,100000,8169
smaller than,100000,8122
smaller than,100000,8231
smaller than,100000,8207
smaller than,100000,8230
smaller than,100000,8178
greater than,100000,8103
greater than,100000,9090
greater than,100000,8253
greater than,100000,8182
greater than,100000,8353
greater than,100000,8349
greater than,100000,8382
greater than,100000,8341
greater than,100000,8381
greater than,100000,8328
equals,100000,8736
equals,100000,7927
equals,100000,7894
equals,100000,7839
equals,100000,7884
equals,100000,7894
equals,100000,7883
equals,100000,7838
equals,100000,7873
equals,100000,7824
not equals,100000,7879
not equals,100000,7855
not equals,100000,7863
not equals,100000,7994
not equals,100000,7856
not equals,100000,7879
not equals,100000,7860
not equals,100000,7884
not equals,100000,7872
not equals,100000,7900
isPrime,100000,21095
isPrime,100000,21097
isPrime,100000,21057
isPrime,100000,21309
isPrime,100000,21027
isPrime,100000,20983
isPrime,100000,21010
isPrime,100000,21017
isPrime,100000,22576
isPrime,100000,21135
sin,100000,18925
sin,100000,20798
sin,100000,18769
sin,100000,18752
sin,100000,18726
sin,100000,18730
sin,100000,18706
sin,100000,18721
sin,100000,18733
sin,100000,18710
tan,100000,19051
tan,100000,19047
tan,100000,19031
tan,100000,19038
tan,100000,19042
tan,100000,19027
tan,100000,20406
tan,100000,19200
tan,100000,19248
tan,100000,19225
rand,100000,66970
rand,100000,65571
rand,100000,66145
rand,100000,66047
rand,100000,65864
rand,100000,66412
rand,100000,66566
rand,100000,65293
rand,100000,65074
rand,100000,65254
fib,100000,48075
fib,100000,48026
fib,100000,47927
fib,100000,50455
fib,100000,47841
fib,100000,47779
fib,100000,47819
fib,100000,47825
fib,100000,47766
fib,100000,47562
pow,100000,29764
pow,100000,29547
pow,100000,29683
pow,100000,32383
pow,100000,29576
pow,100000,29527
pow,100000,29551
pow,100000,29475
pow,100000,30679
pow,100000,30841
len,100000,19593
len,100000,19450
len,100000,19426
len,100000,19447
len,100000,19540
len,100000,19531
len,100000,19465
len,100000,19496
len,100000,19486
len,100000,19459
sqrt,100000,17055
sqrt,100000,17044
sqrt,100000,17026
sqrt,100000,17123
sqrt,100000,17087
sqrt,100000,17113
sqrt,100000,17067
sqrt,100000,17078
sqrt,100000,18265
sqrt,100000,16646
concat,100000,23494
concat,100000,20431
concat,100000,20460
concat,100000,20444
concat,100000,20492
concat,100000,22804
concat,100000,20376
concat,100000,20528
concat,100000,20440
concat,100000,23531
addition,100000,9156
addition,100000,9305
addition,100000,11011
addition,100000,9280
addition,100000,9256
addition,100000,9325
addition,100000,9359
addition,100000,9322
addition,100000,9280
addition,100000,9261
substraction,100000,9181
substraction,100000,9287
substraction,100000,9153
substraction,100000,9106
substraction,100000,9127
substraction,100000,9118
substraction,100000,9117
substraction,100000,9119
substraction,100000,9103
substraction,100000,9142
multiplication,100000,9061
multiplication,100000,10258
multiplication,100000,9400
multiplication,100000,9487
multiplication,100000,9356
multiplication,100000,9324
multiplication,100000,9274
multiplication,100000,9322
multiplication,100000,9292
multiplication,100000,9371
division,100000,9258
division,100000,9442
division,100000,9462
division,100000,9487
division,100000,9466
division,100000,9442
division,100000,9477
division,100000,9395
division,100000,9374
division,100000,9364
smaller than,100000,7875
smaller than,100000,8446
smaller than,100000,8774
smaller than,100000,8238
smaller than,100000,8220
smaller than,100000,8248
smaller than,100000,8169
smaller than,100000,8176
smaller than,100000,8171
smaller than,100000,8191
greater than,100000,8174
greater than,100000,8459
greater than,100000,8430
greater than,100000,8437
greater than,100000,8397
greater than,100000,8392
greater than,100000,8417
greater than,100000,8391
greater than,100000,8358
greater than,100000,8423
equals,100000,7903
equals,100000,7913
equals,100000,7867
equals,100000,7887
equals,100000,7869
equals,100000,7866
equals,100000,7880
equals,100000,7904
equals,100000,7906
equals,100000,7878
not equals,100000,7788
not equals,100000,7876
not equals,100000,7869
not equals,100000,7875
not equals,100000,7866
not equals,100000,7854
not equals,100000,7841
not equals,100000,7874
not equals,100000,7847
not equals,100000,7840
isPrime,100000,21366
isPrime,100000,22526
isPrime,100000,21373
isPrime,100000,21316
isPrime,100000,21276
isPrime,100000,21998
isPrime,100000,22193
isPrime,100000,22288
isPrime,100000,22194
isPrime,100000,22195
sin,100000,18941
sin,100000,19281
sin,100000,19368
sin,100000,19463
sin,100000,19304
sin,100000,21038
sin,100000,19215
sin,100000,19126
sin,100000,19107
sin,100000,18990
tan,100000,19721
tan,100000,19240
tan,100000,19224
tan,100000,19223
tan,100000,19268
tan,100000,19368
tan,100000,19266
tan,100000,19279
tan,100000,19275
tan,100000,19288
rand,100000,66520
rand,100000,66321
rand,100000,65354
rand,100000,65175
rand,100000,67300
rand,100000,67788
rand,100000,67722
rand,100000,67325
rand,100000,64786
rand,100000,65201
fib,100000,47659
fib,100000,47624
fib,100000,47630
fib,100000,47617
fib,100000,47736
fib,100000,47835
fib,100000,47857
fib,100000,47794
fib,100000,47686
fib,100000,49366
pow,100000,34148
pow,100000,29686
pow,100000,29692
pow,100000,29640
pow,100000,29555
pow,100000,29607
pow,100000,30765
pow,100000,31807
pow,100000,32115
pow,100000,29756
len,100000,19502
len,100000,21173
len,100000,19727
len,100000,19743
len,100000,19757
len,100000,19770
len,100000,19647
len,100000,19637
len,100000,20127
len,100000,19847
sqrt,100000,17303
sqrt,100000,19619
sqrt,100000,18528
sqrt,100000,16994
sqrt,100000,17009
sqrt,100000,16986
sqrt,100000,16907
sqrt,100000,16915
sqrt,100000,17602
sqrt,100000,17661
concat,100000,20230
concat,100000,20189
concat,100000,22117
concat,100000,20926
concat,100000,20571
concat,100000,20706
concat,100000,20815
concat,100000,24343
concat,100000,20348
concat,100000,20408
